25397220;38.92483;-9.012693;-0.1573012;0.6793665
25397221;38.92477;-9.012542;-0.1572985;0.6793653
25397222;38.92398;-9.013394;-0.1573134;0.6793516
25397223;38.9239;-9.013255;-0.157311;0.6793501
25397224;38.92313;-9.014338;-0.1573299;0.6793368
25397225;38.92304;-9.014207;-0.1573276;0.6793352
25397226;38.93237;-9.00791;-0.1572177;0.679498
25397227;38.93224;-9.007856;-0.1572168;0.6794957
25397228;38.93164;-9.00864;-0.1572304;0.6794854
25397229;38.93151;-9.008583;-0.1572294;0.6794831
25397230;38.93095;-9.009217;-0.1572405;0.6794732
25397231;38.93088;-9.00916;-0.1572395;0.6794721
25397232;38.92952;-9.010189;-0.1572575;0.6794482
25397233;38.92946;-9.01003;-0.1572547;0.6794473
25397234;38.92733;-9.011329;-0.1572774;0.6794101
25397235;38.92728;-9.011189;-0.1572749;0.6794093
25397236;38.93653;-9.003908;-0.1571478;0.6795707
25397237;38.93642;-9.003839;-0.1571466;0.6795686
25397238;38.9356;-9.004566;-0.1571593;0.6795543
25397239;38.93548;-9.0045;-0.1571582;0.6795524
25397240;38.93475;-9.005278;-0.1571717;0.6795395
25397241;38.93462;-9.005221;-0.1571708;0.6795373
25397242;38.93402;-9.006047;-0.1571852;0.6795269
25397243;38.93389;-9.005997;-0.1571843;0.6795245
25397244;38.94321;-8.998632;-0.1570558;0.6796872
25397245;38.94312;-8.998543;-0.1570542;0.6796857
25397246;38.94242;-8.999596;-0.1570726;0.6796736
25397247;38.94236;-8.999469;-0.1570704;0.6796724
25397248;38.94133;-9.00062;-0.1570905;0.6796544
25397249;38.94129;-9.000472;-0.1570879;0.6796537
25397250;38.94006;-9.00152;-0.1571062;0.6796322
25397251;38.93999;-9.001391;-0.1571039;0.6796311
25397252;38.94727;-8.994518;-0.156984;0.6797581
25397253;38.94723;-8.994389;-0.1569817;0.6797574
25397254;38.9464;-8.995066;-0.1569935;0.679743
25397255;38.94636;-8.994967;-0.1569918;0.6797422
25397256;38.94545;-8.995893;-0.1570079;0.6797264
25397257;38.94541;-8.995781;-0.157006;0.6797256
25397258;38.94465;-8.996785;-0.1570235;0.6797124
25397259;38.94458;-8.996677;-0.1570216;0.6797112
25397260;38.95261;-8.99345;-0.1569653;0.6798514
25397261;38.95261;-8.993319;-0.156963;0.6798513
25397262;38.95062;-8.993494;-0.1569661;0.6798166
25397263;38.95061;-8.993352;-0.1569636;0.6798165
25397264;38.94947;-8.993649;-0.1569688;0.6797966
25397265;38.94945;-8.99351;-0.1569664;0.6797962
25397266;38.9483;-8.994003;-0.156975;0.6797761
25397267;38.94827;-8.993877;-0.1569728;0.6797755
25397268;38.95673;-8.991778;-0.1569361;0.6799233
25397269;38.95667;-8.991627;-0.1569335;0.6799222
25397270;38.95571;-8.992509;-0.1569489;0.6799054
25397271;38.95568;-8.992379;-0.1569466;0.6799048
25397272;38.95477;-8.992982;-0.1569571;0.6798889
25397273;38.95474;-8.992839;-0.1569546;0.6798884
25397274;38.95366;-8.993318;-0.156963;0.6798697
25397275;38.95363;-8.993177;-0.1569606;0.6798691
25397276;38.96104;-8.986698;-0.1568475;0.6799985
25397277;38.96096;-8.986597;-0.1568457;0.679997
25397278;38.96015;-8.987735;-0.1568656;0.6799828
25397279;38.96007;-8.987635;-0.1568638;0.6799815
25397280;38.95875;-8.989649;-0.156899;0.6799584
25397281;38.95865;-8.989528;-0.1568969;0.6799567
25397282;38.95784;-8.990807;-0.1569192;0.6799425
25397283;38.95774;-8.990684;-0.156917;0.6799409
25397284;38.96473;-8.984617;-0.1568111;0.6800628
25397285;38.96479;-8.984402;-0.1568074;0.680064
25397286;38.96431;-8.984724;-0.156813;0.6800554
25397287;38.96432;-8.984514;-0.1568094;0.6800557
25397288;38.96239;-8.985623;-0.1568287;0.6800221
25397289;38.9629;-8.985095;-0.1568195;0.6800309
25397290;38.96203;-8.985868;-0.156833;0.6800157
25397291;38.96198;-8.985679;-0.1568297;0.6800149
25397292;38.97028;-8.982056;-0.1567664;0.6801597
25397293;38.97067;-8.981321;-0.1567536;0.6801665
25397294;38.96906;-8.983135;-0.1567853;0.6801383
25397295;38.96898;-8.982957;-0.1567822;0.680137
25397296;38.9683;-8.983606;-0.1567935;0.6801252
25397297;38.96824;-8.983417;-0.1567902;0.6801242
25397298;38.96731;-8.984057;-0.1568014;0.6801079
25397299;38.96727;-8.983873;-0.1567982;0.6801072
25397300;38.96624;-8.984375;-0.1568069;0.6800892
25397301;38.96621;-8.984207;-0.156804;0.6800886
25397304;38.97343;-8.978859;-0.1567107;0.6802147
